date_key,source_id,campaign_id,impressions,clicks,spend,conversions,video_views,campaign_name,ad_set_name,objective,source_name,channel,date,year,month,month_name,quarter,is_weekend,CPM,CTR,CPC,Conversion_Rate
20240304,1,6,12584,87,71.71,8,5389,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-04,2024,3,Mar,1,False,5.69850603941513,0.6913541004450096,0.8242528735632183,9.195402298850574
20240305,1,6,16151,76,26.97,7,6292,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-05,2024,3,Mar,1,False,1.6698656429942418,0.47055909850783234,0.35486842105263156,9.210526315789473
20240306,1,6,15574,51,32.17,6,5804,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-06,2024,3,Mar,1,False,2.065622190830872,0.3274688583536664,0.6307843137254903,11.76470588235294
20240307,1,6,7587,35,12.5,4,2971,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-07,2024,3,Mar,1,False,1.6475550283379465,0.46131540793462505,0.35714285714285715,11.428571428571429
20240308,1,6,15571,90,43.93,5,7129,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-08,2024,3,Mar,1,False,2.821270310192024,0.5779975595658596,0.4881111111111111,5.555555555555555
20240309,1,6,5457,31,18.68,2,2343,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-09,2024,3,Mar,1,True,3.423126259849734,0.5680776983690673,0.6025806451612903,6.451612903225806
20240310,1,6,8972,52,42.5,2,4290,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-10,2024,3,Mar,1,True,4.736959429335711,0.57958091841284,0.8173076923076923,3.8461538461538463
20240311,1,6,12687,60,22.74,8,4457,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-11,2024,3,Mar,1,False,1.7923859068337669,0.4729250413809411,0.37899999999999995,13.333333333333334
20240312,1,6,10481,42,28.26,4,3700,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-12,2024,3,Mar,1,False,2.696307604236237,0.40072512164869767,0.6728571428571429,9.523809523809524
20240313,1,6,12049,76,50.47,3,5451,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-13,2024,3,Mar,1,False,4.188729355133206,0.6307577392314715,0.664078947368421,3.9473684210526314
20240314,1,6,8816,45,13.78,3,3786,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-14,2024,3,Mar,1,False,1.5630671506352085,0.5104355716878403,0.30622222222222223,6.666666666666667
20240315,1,6,12623,43,18.22,3,5985,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-15,2024,3,Mar,1,False,1.4433969737780241,0.34064802344925926,0.42372093023255814,6.976744186046512
20240316,1,6,6955,30,23.57,2,2409,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-16,2024,3,Mar,1,True,3.3889288281811645,0.4313443565780014,0.7856666666666666,6.666666666666667
20240317,1,6,7802,39,22.91,4,2985,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-17,2024,3,Mar,1,True,2.936426557293002,0.4998718277364778,0.5874358974358974,10.256410256410255
20240318,1,6,10237,57,26.79,6,3429,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-18,2024,3,Mar,1,False,2.616977630165087,0.5568037510989549,0.47,10.526315789473683
20240319,1,6,15735,54,34.02,5,5344,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-19,2024,3,Mar,1,False,2.162059103908484,0.34318398474737843,0.63,9.25925925925926
20240320,1,6,11405,71,46.13,9,4013,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-20,2024,3,Mar,1,False,4.044717229285401,0.6225339763261727,0.649718309859155,12.676056338028168
20240321,1,6,8091,33,11.47,1,3113,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-21,2024,3,Mar,1,False,1.4176245210727971,0.4078605858361142,0.3475757575757576,3.0303030303030303
20240322,1,6,16341,109,66.48,10,5500,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-22,2024,3,Mar,1,False,4.068294474022398,0.667033841258185,0.609908256880734,9.174311926605505
20240323,1,6,4902,26,19.76,1,1684,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-23,2024,3,Mar,1,True,4.0310077519379846,0.5303957568339454,0.76,3.8461538461538463
20240324,1,6,6638,34,17.17,2,2251,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-24,2024,3,Mar,1,True,2.5866224766495938,0.5122024706236818,0.505,5.88235294117647
20240325,1,6,6793,41,27.65,4,3070,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-25,2024,3,Mar,1,False,4.070366553805387,0.6035624907993523,0.674390243902439,9.75609756097561
20240326,1,6,13300,52,19.86,7,6135,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-26,2024,3,Mar,1,False,1.4932330827067668,0.3909774436090226,0.3819230769230769,13.461538461538462
20240327,1,6,10706,42,28.83,3,3909,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-27,2024,3,Mar,1,False,2.6928824957967494,0.3923033812815244,0.6864285714285714,7.142857142857142
20240328,1,6,15367,84,46.57,6,7260,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-28,2024,3,Mar,1,False,3.0305199453374114,0.5466258866402031,0.554404761904762,7.142857142857142
20240329,1,6,8295,38,14.66,5,3243,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-29,2024,3,Mar,1,False,1.7673297166968054,0.4581072935503315,0.3857894736842105,13.157894736842104
20240330,1,6,8105,43,36.08,4,2815,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-30,2024,3,Mar,1,True,4.451573103022825,0.5305367057371992,0.8390697674418605,9.30232558139535
20240331,1,6,4482,27,16.87,3,1936,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,Amazon Ad Server,Programmatic,2024-03-31,2024,3,Mar,1,True,3.7639446675591257,0.6024096385542169,0.6248148148148148,11.11111111111111
20230101,2,6,9791,30,24.58,2,4339,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-01,2023,1,Jan,1,True,2.5104687978755997,0.3064038402614646,0.8193333333333332,6.666666666666667
20230102,2,6,5863,31,25.71,2,2622,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-02,2023,1,Jan,1,False,4.385127068053897,0.528739553129797,0.8293548387096774,6.451612903225806
20230103,2,6,12432,41,16.23,5,4292,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-03,2023,1,Jan,1,False,1.3055019305019306,0.3297940797940798,0.3958536585365854,12.195121951219512
20230104,2,6,5690,29,13.07,2,2235,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-04,2023,1,Jan,1,False,2.29701230228471,0.5096660808435852,0.45068965517241383,6.896551724137931
20230105,2,6,8361,41,20.26,4,2843,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-05,2023,1,Jan,1,False,2.42315512498505,0.4903719650759478,0.4941463414634147,9.75609756097561
20230106,2,6,6561,22,9.31,2,3119,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-06,2023,1,Jan,1,False,1.4189910074683738,0.3353147386069197,0.4231818181818182,9.090909090909092
20230107,2,6,9316,53,40.23,7,4201,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-07,2023,1,Jan,1,True,4.318376985830828,0.5689136968656076,0.7590566037735849,13.20754716981132
20230108,2,6,5716,37,20.74,4,1928,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-08,2023,1,Jan,1,True,3.6284114765570328,0.6473058082575227,0.5605405405405405,10.81081081081081
20230109,2,6,7073,38,21.0,4,2940,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-09,2023,1,Jan,1,False,2.969037183656157,0.5372543475187331,0.5526315789473685,10.526315789473683
20230110,2,6,14880,61,34.15,4,6704,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-10,2023,1,Jan,1,False,2.29502688172043,0.4099462365591398,0.5598360655737704,6.557377049180328
20230111,2,6,8267,32,13.53,3,3369,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-11,2023,1,Jan,1,False,1.6366275553405105,0.3870811660820128,0.4228125,9.375
20230112,2,6,13193,81,40.89,5,4965,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-12,2023,1,Jan,1,False,3.099370878496172,0.6139619495186842,0.5048148148148148,6.172839506172839
20230113,2,6,14454,83,63.88,6,5739,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-13,2023,1,Jan,1,False,4.4195378441953785,0.574235505742355,0.7696385542168676,7.228915662650602
20230114,2,6,6331,42,36.77,5,2182,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-14,2023,1,Jan,1,True,5.8079292370873485,0.6634023061127784,0.8754761904761905,11.904761904761903
20230115,2,6,9870,60,38.31,6,3560,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-15,2023,1,Jan,1,True,3.88145896656535,0.60790273556231,0.6385000000000001,10.0
20230116,2,6,11864,42,35.23,5,4139,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-16,2023,1,Jan,1,False,2.969487525286581,0.354012137559002,0.8388095238095238,11.904761904761903
20230117,2,6,13378,82,60.9,6,4670,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-17,2023,1,Jan,1,False,4.552249962625206,0.6129466287935416,0.7426829268292683,7.317073170731707
20230118,2,6,5735,32,16.83,4,1976,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-18,2023,1,Jan,1,False,2.9346120313862247,0.5579773321708806,0.5259375,12.5
20230119,2,6,11385,61,30.83,6,4925,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-19,2023,1,Jan,1,False,2.7079490557751424,0.5357927097057531,0.5054098360655738,9.836065573770492
20230120,2,6,9298,35,20.79,4,4382,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-20,2023,1,Jan,1,False,2.235964723596472,0.3764250376425038,0.594,11.428571428571429
20230121,2,6,6932,27,23.04,1,2985,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-21,2023,1,Jan,1,True,3.3237160992498556,0.38949798038084243,0.8533333333333333,3.7037037037037033
20230122,2,6,4920,17,9.5,1,1617,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-22,2023,1,Jan,1,True,1.9308943089430894,0.34552845528455284,0.5588235294117647,5.88235294117647
20230123,2,6,14394,59,43.38,5,5008,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-23,2023,1,Jan,1,False,3.0137557315548147,0.4098930109767959,0.7352542372881357,8.47457627118644
20230124,2,6,12452,51,30.66,5,5665,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-24,2023,1,Jan,1,False,2.462255059428204,0.40957275939608095,0.6011764705882353,9.803921568627452
20230125,2,6,11770,74,31.89,9,5411,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-25,2023,1,Jan,1,False,2.7094307561597284,0.6287170773152081,0.43094594594594593,12.162162162162163
20230126,2,6,16227,88,66.62,5,5263,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-26,2023,1,Jan,1,False,4.105503173722807,0.5423060331546189,0.7570454545454546,5.681818181818182
20230127,2,6,8701,35,26.3,2,2908,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-27,2023,1,Jan,1,False,3.022641075738421,0.4022526146419952,0.7514285714285714,5.714285714285714
20230128,2,6,7342,32,13.46,1,2925,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-28,2023,1,Jan,1,True,1.833287932443476,0.4358485426314356,0.420625,3.125
20230129,2,6,4456,30,18.78,4,1838,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-29,2023,1,Jan,1,True,4.214542190305206,0.6732495511669658,0.626,13.333333333333334
20230130,2,6,13292,58,43.71,4,5114,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-30,2023,1,Jan,1,False,3.2884441769485404,0.43635269334938315,0.7536206896551725,6.896551724137931
20230131,2,6,13503,69,47.63,8,5079,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-01-31,2023,1,Jan,1,False,3.5273642894171666,0.5109975560986447,0.6902898550724638,11.594202898550725
20230201,2,6,15265,90,68.62,5,6574,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-01,2023,2,Feb,1,False,4.495250573206682,0.5895840157222404,0.7624444444444445,5.555555555555555
20230202,2,6,14853,51,36.79,7,6059,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-02,2023,2,Feb,1,False,2.476940685383424,0.3433649767723692,0.7213725490196078,13.725490196078432
20230203,2,6,15761,63,49.88,4,6747,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-03,2023,2,Feb,1,False,3.164773808768479,0.39972082989658014,0.7917460317460318,6.349206349206349
20230204,2,6,5094,31,13.76,2,2436,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-04,2023,2,Feb,1,True,2.701217118178249,0.6085590891244602,0.44387096774193546,6.451612903225806
20230205,2,6,6930,25,17.49,3,3079,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-05,2023,2,Feb,1,True,2.5238095238095237,0.36075036075036077,0.6995999999999999,12.0
20230206,2,6,14393,78,42.42,6,5337,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-06,2023,2,Feb,1,False,2.9472660320989372,0.5419301049121101,0.5438461538461539,7.6923076923076925
20230207,2,6,11787,50,23.3,6,3933,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-07,2023,2,Feb,1,False,1.9767540510732162,0.4241961482989735,0.466,12.0
20230208,2,6,12962,51,17.35,3,4337,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-08,2023,2,Feb,1,False,1.3385280049375097,0.3934577997222651,0.34019607843137256,5.88235294117647
20230209,2,6,14966,50,25.68,3,6787,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-09,2023,2,Feb,1,False,1.7158893491915008,0.33409060537217694,0.5136,6.0
20230210,2,6,5545,22,14.19,2,2395,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-10,2023,2,Feb,1,False,2.5590622182146077,0.39675383228133454,0.645,9.090909090909092
20230211,2,6,6283,21,13.89,1,2735,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-11,2023,2,Feb,1,True,2.2107273595416204,0.3342352379436575,0.6614285714285715,4.761904761904762
20230212,2,6,6064,33,25.37,3,2324,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-12,2023,2,Feb,1,True,4.183707124010555,0.5441952506596306,0.7687878787878788,9.090909090909092
20230213,2,6,8880,27,14.16,2,3046,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-13,2023,2,Feb,1,False,1.5945945945945947,0.30405405405405406,0.5244444444444445,7.4074074074074066
20230214,2,6,6722,30,19.26,2,2357,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-14,2023,2,Feb,1,False,2.865218684915204,0.44629574531389465,0.642,6.666666666666667
20230215,2,6,15871,81,67.29,8,6053,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-15,2023,2,Feb,1,False,4.239808455673871,0.5103648163316741,0.8307407407407408,9.876543209876543
20230216,2,6,8784,44,34.03,3,3721,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-16,2023,2,Feb,1,False,3.874089253187614,0.5009107468123861,0.7734090909090909,6.8181818181818175
20230217,2,6,12966,49,34.86,6,4221,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-17,2023,2,Feb,1,False,2.688570106432207,0.377911460743483,0.7114285714285714,12.244897959183673
20230218,2,6,9156,34,25.96,2,3147,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-18,2023,2,Feb,1,True,2.835299257317606,0.37134119702927043,0.7635294117647059,5.88235294117647
20230219,2,6,5621,20,6.25,1,1996,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-19,2023,2,Feb,1,True,1.1119017968333038,0.3558085749866572,0.3125,5.0
20230220,2,6,13575,78,46.96,6,4786,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-20,2023,2,Feb,1,False,3.4593001841620628,0.574585635359116,0.6020512820512821,7.6923076923076925
20230221,2,6,8105,29,11.53,3,2783,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-21,2023,2,Feb,1,False,1.422578655151141,0.3578038247995065,0.3975862068965517,10.344827586206897
20230222,2,6,15554,48,14.49,4,7364,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-22,2023,2,Feb,1,False,0.9315931593159317,0.3086022888003086,0.301875,8.333333333333332
20230223,2,6,9275,49,41.52,6,3317,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-23,2023,2,Feb,1,False,4.476549865229111,0.5283018867924528,0.8473469387755103,12.244897959183673
20230224,2,6,12810,76,67.28,6,5903,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-24,2023,2,Feb,1,False,5.252146760343482,0.5932864949258392,0.8852631578947369,7.894736842105263
20230225,2,6,9465,32,13.82,2,3131,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-25,2023,2,Feb,1,True,1.4601162176439515,0.3380876914949815,0.431875,6.25
20230226,2,6,5117,23,15.04,2,2443,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-26,2023,2,Feb,1,True,2.93922220050811,0.4494821184287669,0.6539130434782608,8.695652173913043
20230227,2,6,14526,78,25.34,6,6129,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-27,2023,2,Feb,1,False,1.7444582128597,0.53696819496076,0.32487179487179485,7.6923076923076925
20230228,2,6,6185,23,7.58,1,2805,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-02-28,2023,2,Feb,1,False,1.2255456750202103,0.3718674211802748,0.32956521739130434,4.3478260869565215
20230301,2,6,14922,92,71.31,10,6373,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-01,2023,3,Mar,1,False,4.778850020104544,0.6165393378903632,0.7751086956521739,10.869565217391305
20230302,2,6,8553,30,23.64,2,3388,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-02,2023,3,Mar,1,False,2.763942476324097,0.350754121360926,0.788,6.666666666666667
20230303,2,6,11235,59,17.87,5,4664,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-03,2023,3,Mar,1,False,1.5905651980418338,0.52514463729417,0.3028813559322034,8.47457627118644
20230304,2,6,8561,51,37.67,4,3001,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-04,2023,3,Mar,1,True,4.400186894054433,0.5957247985048476,0.7386274509803922,7.8431372549019605
20230305,2,6,8005,51,21.47,3,2744,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-05,2023,3,Mar,1,True,2.6820737039350404,0.6371018113678951,0.4209803921568627,5.88235294117647
20230306,2,6,6097,37,11.54,5,2318,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-06,2023,3,Mar,1,False,1.8927341315401016,0.6068558307364277,0.31189189189189187,13.513513513513514
20230307,2,6,6039,39,29.15,4,2554,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-07,2023,3,Mar,1,False,4.8269581056466295,0.6458022851465475,0.7474358974358974,10.256410256410255
20230308,2,6,14796,73,39.88,8,4880,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-08,2023,3,Mar,1,False,2.6953230602865643,0.49337658826709924,0.5463013698630137,10.95890410958904
20230309,2,6,12214,59,36.62,3,3923,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-09,2023,3,Mar,1,False,2.998198788275749,0.4830522351400033,0.6206779661016949,5.084745762711865
20230310,2,6,15743,107,61.5,10,5689,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-10,2023,3,Mar,1,False,3.906498126151305,0.6796671536555929,0.5747663551401869,9.345794392523365
20230311,2,6,5695,37,28.62,1,2508,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-11,2023,3,Mar,1,True,5.0254609306409135,0.6496927129060579,0.7735135135135135,2.7027027027027026
20230312,2,6,8817,52,28.7,7,3597,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-12,2023,3,Mar,1,True,3.255075422479301,0.5897697629579222,0.551923076923077,13.461538461538462
20230313,2,6,14620,92,73.76,9,6713,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-13,2023,3,Mar,1,False,5.04514363885089,0.6292749658002736,0.8017391304347826,9.782608695652174
20230314,2,6,13784,78,29.29,5,6414,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-14,2023,3,Mar,1,False,2.1249274521183983,0.5658734764944864,0.3755128205128205,6.41025641025641
20230315,2,6,8443,56,23.3,7,3074,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-15,2023,3,Mar,1,False,2.7596825772829567,0.6632713490465474,0.4160714285714286,12.5
20230316,2,6,15356,89,66.2,9,5355,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-16,2023,3,Mar,1,False,4.311018494399583,0.5795780151081011,0.7438202247191011,10.112359550561797
20230317,2,6,8769,45,31.78,5,2829,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-17,2023,3,Mar,1,False,3.624130459573498,0.5131713992473486,0.7062222222222222,11.11111111111111
20230318,2,6,4204,18,9.46,1,1728,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-18,2023,3,Mar,1,True,2.25023786869648,0.4281636536631779,0.5255555555555556,5.555555555555555
20230319,2,6,4575,26,15.81,2,1554,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-19,2023,3,Mar,1,True,3.455737704918033,0.5683060109289617,0.6080769230769231,7.6923076923076925
20230320,2,6,15499,69,22.22,9,7314,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-20,2023,3,Mar,1,False,1.4336408800567777,0.4451900122588554,0.32202898550724635,13.043478260869565
20230321,2,6,5750,37,14.59,2,2700,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-21,2023,3,Mar,1,False,2.537391304347826,0.6434782608695652,0.3943243243243243,5.405405405405405
20230322,2,6,11700,39,28.18,3,5188,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-22,2023,3,Mar,1,False,2.4085470085470084,0.33333333333333337,0.7225641025641025,7.6923076923076925
20230323,2,6,10602,67,22.59,6,3453,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-23,2023,3,Mar,1,False,2.1307300509337863,0.6319562346727032,0.3371641791044776,8.955223880597014
20230324,2,6,10231,46,32.97,5,3786,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-24,2023,3,Mar,1,False,3.2225588896491058,0.4496139184830417,0.7167391304347825,10.869565217391305
20230325,2,6,3770,23,8.31,1,1801,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-25,2023,3,Mar,1,True,2.2042440318302385,0.610079575596817,0.361304347826087,4.3478260869565215
20230326,2,6,9550,51,29.47,7,3891,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-26,2023,3,Mar,1,True,3.0858638743455495,0.5340314136125655,0.5778431372549019,13.725490196078432
20230327,2,6,14346,64,37.63,8,5022,Networked value-added time-frame,Networked value-added time-frame_Tier2,Consideration,StackAdapt,Programmatic,2023-03-27,2023,3,Mar,1,False,2.6230308099818767,0.4461173846368326,0.58796875,12.5
