date_key,source_id,campaign_id,impressions,clicks,spend,conversions,video_views
20240219,7,7,3173,94,327.93,5,1252
20240220,7,7,4092,101,186.29,10,1678
20240221,7,7,3902,126,252.71,10,1731
20240222,7,7,1816,30,64.61,4,865
20240223,7,7,2231,36,79.5,2,751
20240224,7,7,2653,84,258.4,5,949
20240225,7,7,1776,55,183.36,3,844
20240226,7,7,4162,78,265.09,6,1684
20240227,7,7,3257,95,143.66,11,1261
20240228,7,7,1196,29,97.45,3,392
20240229,7,7,1370,32,62.66,1,537
20240301,7,7,3870,130,449.13,12,1718
20240302,7,7,2268,34,58.08,4,779
20240303,7,7,1645,51,172.69,6,708
20240304,7,7,2532,82,169.23,7,1145
20240305,7,7,2570,42,90.32,5,1092
20240306,7,7,2866,68,191.59,10,1255
20240307,7,7,4396,110,285.42,14,2074
20240308,7,7,1570,49,148.27,5,653
20240309,7,7,2181,40,127.55,4,786
20240310,7,7,1961,34,73.64,3,882
20240311,7,7,2614,39,101.78,4,1126
20240312,7,7,4326,89,167.67,7,1830
20240313,7,7,2576,53,123.81,5,1006
20240314,7,7,1299,38,89.88,2,449
20240315,7,7,1101,24,48.61,3,392
20240316,7,7,2002,66,182.42,4,660
20240317,7,7,1453,48,126.68,6,672
20240318,7,7,1749,32,111.7,2,691
20240319,7,7,1768,32,62.78,2,634
20240320,7,7,4221,117,390.88,14,1927
20240321,7,7,2209,62,100.96,6,992
20240322,7,7,1954,34,73.58,4,922
20240323,7,7,1411,39,110.06,5,676
20240324,7,7,2192,63,156.81,6,949
20240325,7,7,2406,69,142.55,8,1053
20240326,7,7,1302,34,65.67,4,570
20240327,7,7,3411,116,372.74,10,1440
20240328,7,7,3737,81,173.35,5,1248
20240329,7,7,1556,49,152.81,5,520
20240330,7,7,1162,30,88.29,2,508
20240331,7,7,732,11,34.34,0,307
20230101,6,8,1980,56,172.49,3,870
20230102,6,8,1102,30,61.14,1,511
20230103,6,8,2198,61,92.6,6,1003
20230104,6,8,3203,82,219.22,4,1099
20230105,6,8,3800,62,183.74,8,1621
20230106,6,8,1882,60,208.84,3,716
20230107,6,8,1649,44,78.29,2,543
20230108,6,8,1697,32,74.13,4,599
20230109,6,8,2176,49,112.88,6,771
20230110,6,8,2866,51,140.52,3,1359
20230111,6,8,4103,86,208.63,4,1785
20230112,6,8,2675,66,128.67,9,1059
20230113,6,8,1948,40,65.71,4,882
20230114,6,8,2716,77,186.89,4,1015
20230115,6,8,1433,48,143.63,3,472
20230116,6,8,3788,126,384.48,18,1308
20230117,6,8,1446,33,109.36,3,574
20230118,6,8,2296,63,106.68,3,881
20230119,6,8,3494,59,105.63,8,1662
20230120,6,8,2090,57,135.08,7,900
20230121,6,8,2306,36,72.18,4,807
20230122,6,8,2667,78,172.13,10,970
20230123,6,8,1542,43,133.17,5,498
20230124,6,8,3500,75,252.22,9,1500
20230125,6,8,1654,53,152.14,7,607
20230126,6,8,1317,32,69.12,4,523
20230127,6,8,3043,97,239.53,10,1168
20230128,6,8,1352,42,110.21,2,536
20230129,6,8,757,23,69.95,2,250
20230130,6,8,4096,95,267.46,11,1791
20230131,6,8,3249,64,181.11,4,1132
20230201,6,8,2333,69,128.69,5,1040
20230202,6,8,2838,48,88.66,5,1216
20230203,6,8,4251,141,439.3,9,1504
20230204,6,8,1767,61,95.26,7,572
20230205,6,8,2064,55,169.12,6,864
20230206,6,8,3306,92,141.92,12,1489
20230207,6,8,3397,61,189.11,8,1580
20230208,6,8,2965,46,73.67,4,1252
20230209,6,8,3117,58,98.36,6,1415
20230210,6,8,4077,99,306.56,13,1399
20230211,6,8,1583,54,154.91,3,702
20230212,6,8,1129,33,104.13,3,444
20230213,6,8,2970,68,154.59,8,990
20230214,6,8,2935,54,82.83,2,1044
20230215,6,8,2361,79,160.26,8,984
20230216,6,8,4210,134,406.06,11,1753
20230217,6,8,2698,58,200.95,7,1062
20230218,6,8,1421,32,81.0,4,535
20230219,6,8,1012,20,69.78,2,380
20230220,6,8,3861,67,167.32,3,1809
20230221,6,8,2165,68,230.93,9,711
20230222,6,8,1479,36,62.51,4,626
20230223,6,8,1194,28,48.99,1,410
20230224,6,8,2530,40,69.29,3,1093
20230225,6,8,1374,29,50.17,3,449
20230226,6,8,2093,60,158.95,5,813
20230227,6,8,1416,22,53.44,1,641
20230228,6,8,1602,37,63.9,3,677
20230301,6,8,3172,101,228.99,6,1067
20230302,6,8,2183,33,94.51,2,1040
20230303,6,8,3875,118,387.37,8,1269
20230304,6,8,2758,69,140.11,7,885
20230305,6,8,2301,58,145.76,7,1096
20230306,6,8,1298,19,65.18,1,468
20230307,6,8,4316,72,196.37,9,1560
20230308,6,8,1133,35,79.53,4,424
20230309,6,8,2329,44,104.78,6,814
20230310,6,8,3742,111,252.91,11,1486
20230311,6,8,1446,24,42.01,2,603
20230312,6,8,1873,46,112.86,6,869
20230313,6,8,2450,67,147.03,5,954
20230314,6,8,2648,56,138.96,5,1198
20230315,6,8,2150,33,50.7,3,908
20230316,6,8,1723,60,196.24,4,552
20230317,6,8,2942,63,107.52,3,1061
20230318,6,8,924,21,36.59,2,313
20230319,6,8,2361,73,185.37,7,891
20230320,6,8,2601,89,240.86,11,891
20230321,6,8,1360,26,41.53,3,562
20230322,6,8,1126,31,108.37,1,487
20230323,6,8,4128,103,285.91,13,1447
20230324,6,8,2719,58,91.71,7,1237
20230325,6,8,2270,58,141.01,8,888
20230326,6,8,2710,50,78.02,6,1244
20230327,6,8,1948,36,85.44,3,925
20230328,6,8,3424,94,246.03,9,1236
20230329,6,8,4209,112,346.2,11,1761
20230330,6,8,3076,48,102.76,5,1217
20230331,6,8,2248,43,127.86,4,930
20230401,6,8,1796,59,115.36,4,771
20230402,6,8,1661,49,163.2,5,733
20230403,6,8,3763,100,273.61,9,1611
20230404,6,8,3785,59,93.9,4,1538
20230405,6,8,2789,67,156.64,5,1315
20230406,6,8,3707,89,288.94,12,1753
20230407,6,8,1723,27,86.93,2,814
20230408,6,8,1266,44,117.42,6,484
20230409,6,8,1588,44,137.19,5,705
20230410,6,8,1700,40,109.57,5,621
20230411,6,8,3372,54,142.31,4,1583
20230412,6,8,3375,70,185.38,9,1362
20230413,6,8,1940,60,116.25,7,752
20230414,6,8,3576,58,89.31,7,1480
20230415,6,8,1524,30,63.14,3,497
20230416,6,8,834,20,35.81,1,369
20230417,6,8,1425,22,44.04,1,513
20230418,6,8,4116,77,119.76,5,1675
20230419,6,8,1115,34,110.12,4,503
20230420,6,8,1681,49,159.93,6,805
20230421,6,8,3875,97,212.05,13,1795
20230422,6,8,1494,47,146.49,5,519
20230423,6,8,1378,31,72.96,2,656
20230424,6,8,2044,54,168.74,4,912
20230425,6,8,1996,49,163.09,3,778
20230426,6,8,1846,55,88.81,5,603
20230427,6,8,1899,33,68.65,4,632
20230428,6,8,2051,49,110.26,4,761
20230429,6,8,732,12,38.67,0,316
20230430,6,8,732,15,51.11,0,311
20230501,6,8,3385,63,188.72,5,1460
20230502,6,8,4323,134,206.79,15,1659
20230503,6,8,2134,74,131.2,10,895
20230504,6,8,1574,52,147.43,6,706
20230505,6,8,2488,65,133.29,7,1146
20230506,6,8,1428,44,90.51,3,514
20230507,6,8,704,21,32.58,2,227
20230508,6,8,4265,142,264.37,8,1856
20230509,6,8,3840,95,153.86,12,1349
20230510,6,8,1178,38,75.97,3,512
20230511,6,8,2195,53,174.98,5,979
20230512,6,8,4204,134,316.3,17,1453
20230513,6,8,2420,78,123.24,5,1010
20230514,6,8,832,19,28.86,1,300
20230515,6,8,2267,63,175.12,4,1006
20230516,6,8,1163,24,55.28,3,400
20230517,6,8,2418,57,171.2,5,1075
20230518,6,8,3938,77,234.7,8,1750
20230519,6,8,2002,40,113.1,3,663
20230520,6,8,2474,61,200.46,8,910
20230521,6,8,974,26,46.85,3,380
20230522,6,8,2732,63,118.52,8,916
20230523,6,8,3767,129,320.5,6,1707
20230524,6,8,1413,45,155.46,3,640
20230525,6,8,2411,62,139.38,6,969
20230526,6,8,1970,58,97.55,7,790
20230527,6,8,1253,19,63.89,1,419
20230528,6,8,1333,31,57.94,4,535
20230529,6,8,2086,61,189.59,4,815
20230530,6,8,2414,68,215.6,7,1010
20230531,6,8,1104,28,61.18,1,401
20230601,6,8,3119,101,195.37,7,1335
20230602,6,8,4193,115,179.57,10,1960
20230603,6,8,2514,85,128.5,10,1033
20230604,6,8,2110,55,100.67,7,740
20230605,6,8,2662,75,244.37,9,1030
20230606,6,8,1470,39,81.24,2,485
20230607,6,8,3828,96,169.69,12,1325
20230608,6,8,1249,35,114.18,4,488
20230609,6,8,1724,49,108.88,5,620
20230610,6,8,2105,34,64.31,4,895
20230611,6,8,1465,24,75.97,3,649
20230612,6,8,1982,62,101.07,8,856
20230613,6,8,2352,43,134.75,3,842
20230614,6,8,3429,89,172.77,12,1177
20230615,6,8,3224,97,288.84,6,1147
20230616,6,8,4218,78,150.97,4,1637
20230617,6,8,749,14,26.47,0,333
20230618,6,8,1760,44,111.73,4,673
20230619,6,8,3334,114,242.04,15,1334
20230620,6,8,1774,40,139.47,2,610
20230621,6,8,2124,42,93.44,5,846
20230622,6,8,2033,33,55.79,3,673
20230623,6,8,3978,89,242.02,5,1320
20230624,6,8,1565,42,105.63,4,612
20230625,6,8,2180,54,124.01,3,706
20230626,6,8,2965,58,160.31,7,1251
20230627,6,8,3033,61,178.52,8,1420
20230628,6,8,4194,103,221.56,7,1744
20230629,6,8,3663,121,318.03,10,1362
20230630,6,8,1564,35,70.68,2,587
20230701,6,8,1035,35,122.03,2,490
20230702,6,8,2235,64,125.77,7,818
20230703,6,8,3467,85,240.92,10,1434
20230704,6,8,1611,36,102.87,2,768
20230705,6,8,3847,63,96.16,7,1607
20230706,6,8,1617,44,100.75,5,576
20230707,6,8,4323,103,285.11,11,1943
20230708,6,8,2641,39,74.64,2,960
20230709,6,8,1171,34,61.85,3,467
20230710,6,8,3411,102,301.38,10,1157
20230711,6,8,3879,63,106.17,4,1764
20230712,6,8,1740,52,166.48,6,621
20230713,6,8,3848,81,199.03,8,1703
20230714,6,8,2079,67,173.6,9,700
20230715,6,8,2480,48,130.87,5,935
20230716,6,8,1297,27,85.24,1,540
20230717,6,8,3591,67,229.52,9,1630
20230718,6,8,1140,28,58.02,1,478
20230719,6,8,2304,69,198.7,9,776
20230720,6,8,1276,42,123.58,4,476
20230721,6,8,4327,110,185.9,14,1442
20230722,6,8,2576,78,170.42,7,858
20230723,6,8,2664,78,173.0,10,1260
20230724,6,8,1245,28,50.17,2,508
20230725,6,8,1149,36,72.37,5,510
20230726,6,8,1744,59,107.27,3,824
20230727,6,8,3163,98,207.81,4,1079
20230728,6,8,3367,114,297.2,11,1370
20230729,6,8,1638,36,117.94,1,577
20230730,6,8,2097,63,139.59,7,781
20230731,6,8,3946,65,123.0,3,1540
20230801,6,8,2493,81,137.74,11,924
20230802,6,8,2513,42,83.41,5,1089
20230803,6,8,3384,71,226.5,8,1238
20230804,6,8,1633,44,120.61,3,732
20230805,6,8,2236,46,134.83,4,1022
20230806,6,8,2272,69,229.09,10,921
20230807,6,8,2174,51,155.05,3,919
20230808,6,8,2246,68,115.31,5,746
20230809,6,8,3125,69,216.99,6,1458
20230810,6,8,1323,39,91.97,5,535
20230811,6,8,3103,97,315.85,12,1154
20230812,6,8,1087,33,53.55,3,517
20230813,6,8,758,16,28.04,1,313
20230814,6,8,2905,64,188.18,3,1381
20230815,6,8,2888,49,113.21,5,1262
20230816,6,8,3391,97,232.73,7,1101
20230817,6,8,1468,40,137.15,4,623
20230818,6,8,1817,58,157.62,8,717
20230819,6,8,2352,66,207.03,3,827
20230820,6,8,737,24,57.59,3,238
20230821,6,8,2912,53,94.35,2,938
20230822,6,8,1559,32,91.02,3,504
20230823,6,8,3605,97,242.36,7,1438
20230824,6,8,1756,35,65.19,2,746
20230825,6,8,3557,90,169.59,5,1696
20230826,6,8,2721,91,310.43,8,1223
20230827,6,8,1788,46,140.07,2,656
20230828,6,8,3918,60,96.15,5,1512
20230829,6,8,3831,88,179.08,11,1636
20230830,6,8,3107,63,150.04,5,1282
20230831,6,8,2626,85,267.9,4,993
20230901,6,8,3177,73,231.71,6,1512
20230902,6,8,1605,31,75.63,1,596
20230903,6,8,1664,27,47.77,3,668
20230904,6,8,3870,98,172.1,11,1278
20230905,6,8,3388,72,115.51,8,1329
20230906,6,8,2762,72,117.78,7,1275
20230907,6,8,1475,35,82.02,1,654
20230908,6,8,2368,75,130.15,5,823
20230909,6,8,1531,25,85.46,2,679
20230910,6,8,2249,40,97.75,4,918
20230911,6,8,4252,110,348.97,16,1514
20230912,6,8,4276,85,154.46,4,1963
20230913,6,8,3014,59,143.9,4,1216
20230914,6,8,4224,97,328.0,5,1843
20230915,6,8,3712,98,223.42,5,1607
20230916,6,8,886,22,53.15,1,403
20230917,6,8,2521,41,92.88,3,940
20230918,6,8,2016,65,139.19,5,659
20230919,6,8,1434,49,97.5,7,522
20230920,6,8,2891,72,137.83,6,1194
20230921,6,8,3560,121,273.43,8,1702
20230922,6,8,4218,94,230.81,6,1650
20230923,6,8,2393,65,226.26,8,804
20230924,6,8,2235,74,169.32,9,942
20230925,6,8,3223,86,258.66,10,1060
20230926,6,8,3168,95,226.26,8,1492
20230927,6,8,3495,106,267.01,9,1184
20230928,6,8,2105,68,216.79,4,801
20230929,6,8,2662,87,145.29,9,1224
20230930,6,8,2779,94,265.51,8,1277
20231001,6,8,721,25,70.59,1,240
20231002,6,8,4342,124,350.17,10,1528
20231003,6,8,3220,103,275.28,9,1497
20231004,6,8,3302,60,109.56,6,1075
20231005,6,8,2237,38,104.29,5,902
20231006,6,8,3689,102,215.24,10,1349
20231007,6,8,911,14,45.52,1,402
20231008,6,8,2369,43,139.41,5,1097
20231009,6,8,3527,109,367.54,14,1402
20231010,6,8,1799,48,117.07,4,670
20231011,6,8,4258,126,219.02,10,1891
20231012,6,8,3107,60,195.41,7,1470
20231013,6,8,2912,74,247.29,8,997
20231014,6,8,1397,24,77.82,1,581
20231015,6,8,730,11,26.61,0,254
20231016,6,8,4092,141,423.07,9,1408
20231017,6,8,1690,41,88.51,4,617
20231018,6,8,2076,59,197.53,5,987
20231019,6,8,2864,77,193.72,7,1165
20231020,6,8,3686,101,209.02,6,1428
20231021,6,8,2076,71,111.91,8,898
20231022,6,8,1860,34,80.0,2,646
20231023,6,8,3971,120,390.44,11,1402
20231024,6,8,2802,55,136.92,6,1158
20231025,6,8,3524,55,120.73,8,1445
20231026,6,8,3349,56,180.02,3,1535
20231027,6,8,1302,26,62.4,3,459
20231028,6,8,1086,34,69.06,2,348
20231029,6,8,1183,36,112.36,5,481
20231030,6,8,2251,50,97.42,3,1058
20231031,6,8,2382,53,158.98,7,815
20231101,6,8,3617,101,181.41,13,1217
20231102,6,8,2014,58,154.94,7,719
20231103,6,8,3725,110,220.28,12,1339
20231104,6,8,2352,55,157.93,3,907
20231105,6,8,1470,42,107.19,6,483
20231106,6,8,2806,62,155.68,3,1212
20231107,6,8,1465,28,94.09,2,525
20231108,6,8,4277,73,147.25,6,1978
20231109,6,8,1466,22,71.54,2,550
20231110,6,8,2699,86,281.2,5,1150
20231111,6,8,2786,45,132.7,4,1097
20231112,6,8,2109,33,71.14,4,768
20231113,6,8,1388,43,93.65,3,493
20231114,6,8,3408,102,236.08,6,1420
20231115,6,8,4097,120,357.31,16,1728
20231116,6,8,1860,53,185.44,5,823
20231117,6,8,1635,38,128.66,2,543
20231118,6,8,928,31,102.55,4,425
20231119,6,8,2140,40,64.23,3,949
20231120,6,8,1333,38,84.18,5,430
20231121,6,8,2709,58,111.89,6,913
20231122,6,8,3615,76,134.78,8,1182
20231123,6,8,2505,69,196.93,9,826
20231124,6,8,1755,46,124.13,3,731
20231125,6,8,1792,47,141.51,4,818
20231126,6,8,1025,20,44.83,2,419
20231127,6,8,2062,47,107.09,5,821
20231128,6,8,3381,62,151.49,3,1198
20231129,6,8,4210,75,172.91,4,1666
20231130,6,8,1740,51,77.74,3,595
20231201,6,8,2922,73,219.92,5,959
20231202,6,8,1351,23,60.91,2,542
20231203,6,8,858,15,30.34,1,330
20231204,6,8,3676,70,196.62,7,1447
20231205,6,8,1235,40,62.6,5,516
20231206,6,8,2893,76,228.57,11,946
20231207,6,8,1446,42,82.27,4,686
20231208,6,8,3786,115,200.19,6,1790
20231209,6,8,2432,60,141.51,7,992
20231210,6,8,1864,44,142.26,2,703
20231211,6,8,2534,46,99.64,3,875
20231212,6,8,3918,123,273.45,15,1498
20231213,6,8,3395,69,173.5,3,1618
20231214,6,8,2361,59,129.9,6,834
20231215,6,8,1659,37,93.54,2,716
20231216,6,8,2410,77,115.85,9,1022
20231217,6,8,2153,36,115.61,4,853
20231218,6,8,1730,39,134.77,2,826
20231219,6,8,1882,36,78.0,2,662
20231220,6,8,3293,96,156.71,9,1252
20231221,6,8,1529,43,85.74,4,711
20231222,6,8,3230,74,117.4,8,1038
20231223,6,8,1848,56,132.11,5,742
20231224,6,8,2031,61,142.2,9,855
20231225,6,8,2712,92,314.06,10,1145
20231226,6,8,4370,113,238.0,12,1852
20231227,6,8,2135,42,112.59,4,860
20231228,6,8,2770,95,319.17,14,1321
20231229,6,8,3890,71,244.87,3,1719
20231230,6,8,1314,22,66.02,2,572
20231231,6,8,1536,47,80.48,3,731
20240101,6,8,1833,46,84.4,6,809
20240102,6,8,1596,55,184.71,6,665
20240103,6,8,1559,50,165.89,3,699
20240104,6,8,4114,95,292.18,6,1629
20240105,6,8,2258,64,180.24,6,889
20240106,6,8,2355,81,212.0,7,1101
20240107,6,8,2139,38,92.94,1,795
20240108,6,8,1342,31,85.64,4,509
20240109,6,8,3361,98,289.84,6,1404
20240110,6,8,3821,111,293.56,12,1246
20240111,6,8,1148,37,79.95,4,462
20240112,6,8,3789,96,273.53,12,1514
20240113,6,8,1325,20,43.63,2,601
20240114,6,8,1377,46,128.12,5,478
20240115,6,8,1470,38,88.85,2,701
20240116,6,8,3433,96,191.45,8,1277
20240117,6,8,4187,103,307.51,7,1541
20240118,6,8,2927,46,75.39,6,1096
20240119,6,8,2919,67,158.99,8,1014
20240120,6,8,2259,69,157.04,6,960
20240121,6,8,1166,24,54.35,2,534
20240122,6,8,4167,113,300.17,12,1840
20240123,6,8,2580,64,184.47,6,1133
20240124,6,8,1584,47,131.19,5,564
20240125,6,8,4210,119,258.29,15,1642
20240126,6,8,4186,117,372.16,9,1569
20240127,6,8,1385,32,81.72,2,597
20240128,6,8,2264,74,258.71,6,756
20240129,6,8,1536,45,101.34,4,583
20240130,6,8,4352,66,177.1,4,2057
20240131,6,8,3633,126,286.11,17,1368
20240201,6,8,4057,134,298.86,15,1582
20240202,6,8,4346,87,165.3,9,1416
20240203,6,8,1005,22,66.88,2,404
20240204,6,8,716,15,30.06,1,326
20240205,6,8,2336,44,99.26,5,800
20240206,6,8,1581,27,42.91,3,513
20240207,6,8,2599,50,170.96,3,884
20240208,6,8,2141,54,163.86,4,930
20240209,6,8,3146,87,205.51,5,1239
20240210,6,8,2331,40,63.97,5,951
20240211,6,8,2386,76,202.19,5,1138
20240212,6,8,2293,79,197.03,4,902
20240213,6,8,2404,38,79.73,2,921
20240214,6,8,3589,101,342.21,8,1150
20240215,6,8,2869,85,288.89,5,1285
20240216,6,8,3342,60,94.63,5,1468
20240217,6,8,2572,39,79.36,4,917
20240218,6,8,2461,67,221.96,5,918
20240219,6,8,2693,63,198.0,7,1213
20240220,6,8,2418,38,105.93,4,959
20240221,6,8,2002,37,101.46,3,820
20240222,6,8,2185,35,118.47,3,1025
20240223,6,8,3757,120,298.68,6,1545
20240224,6,8,1858,60,125.16,4,784
20240225,6,8,1072,33,67.42,4,482
20240226,6,8,2302,66,142.72,4,1041
20240227,6,8,2327,65,225.9,4,919
20240228,6,8,1811,60,102.83,6,630
20240229,6,8,1161,39,80.91,4,538
20240301,6,8,2706,78,150.96,11,1130
20240302,6,8,2035,32,51.67,3,804
20240303,6,8,1143,22,60.98,2,513
20240304,6,8,4116,112,184.29,12,1882
20240305,6,8,2803,60,116.59,7,1145
20240306,6,8,4162,75,203.35,5,1929
20240307,6,8,1136,36,68.42,3,463
20240308,6,8,3556,69,204.75,9,1390
20240309,6,8,783,14,24.37,1,304
20240310,6,8,1206,37,117.46,4,534
20240311,6,8,1811,44,70.86,2,638
20240312,6,8,1392,41,81.72,5,534
20240313,6,8,2723,88,205.22,11,1290
20240314,6,8,3056,84,197.34,5,1403
20240315,6,8,2184,62,178.76,3,888
20240316,6,8,1424,48,95.69,5,487
20240317,6,8,930,30,75.81,1,442
20240318,6,8,2959,102,238.67,8,1376
20240319,6,8,2016,37,113.24,2,912
20240320,6,8,3652,98,206.21,9,1686
20240321,6,8,2902,100,284.14,13,1355
20240322,6,8,1764,49,106.45,5,635
20240323,6,8,1145,24,80.13,3,541
20240324,6,8,2625,46,102.38,4,1182
20240325,6,8,3802,111,198.34,6,1309
20240326,6,8,3683,95,203.42,10,1556
20240327,6,8,3853,81,191.62,11,1512
20240328,6,8,2978,80,151.47,5,1029
20240329,6,8,3697,62,211.15,5,1298
20240330,6,8,1082,36,123.93,4,516
20240331,6,8,2389,55,117.51,3,961
20230101,7,8,1035,32,68.34,2,449
20230102,7,8,4045,84,231.26,7,1687
20230103,7,8,2444,85,236.02,6,791
20230104,7,8,4131,125,322.28,12,1904
20230105,7,8,3043,69,236.33,4,1335
20230106,7,8,4155,135,356.71,17,1671
20230107,7,8,1651,48,150.84,5,695
20230108,7,8,2053,62,154.7,6,921
20230109,7,8,3073,87,239.96,5,1159
20230110,7,8,2050,68,229.59,6,696
20230111,7,8,3513,55,162.81,5,1473
20230112,7,8,2288,66,138.64,5,954
20230113,7,8,2416,42,100.69,2,945
20230114,7,8,2193,42,86.64,5,1050
20230115,7,8,2321,40,137.11,5,1098
20230116,7,8,2982,95,278.44,11,1290
20230117,7,8,2404,81,229.97,8,886
20230118,7,8,2525,67,134.72,4,1189
20230119,7,8,3138,65,117.62,7,1273
20230120,7,8,1102,24,57.99,1,390
20230121,7,8,2504,79,207.78,9,817
20230122,7,8,1913,43,135.33,2,751
20230123,7,8,2240,48,161.33,5,811
20230124,7,8,4313,73,226.8,9,1957
20230125,7,8,2010,32,111.3,2,715
20230126,7,8,2841,70,198.42,6,1087
20230127,7,8,3876,103,269.66,8,1481
20230128,7,8,1411,34,83.63,2,461
20230129,7,8,948,27,91.97,2,335
20230130,7,8,3258,112,293.33,13,1099
20230131,7,8,1478,27,86.42,2,506
20230201,7,8,3250,106,356.88,14,1160
20230202,7,8,3577,95,163.86,12,1331
20230203,7,8,2273,50,146.52,5,971
20230204,7,8,2059,65,165.32,9,838
20230205,7,8,805,21,64.14,2,287
20230206,7,8,1378,37,71.7,5,509
20230207,7,8,1501,45,88.57,4,718
20230208,7,8,3857,112,308.11,12,1640
20230209,7,8,2247,34,66.82,3,846
20230210,7,8,3394,81,244.45,4,1344
20230211,7,8,957,22,41.22,2,459
20230212,7,8,1439,41,105.25,2,677
20230213,7,8,1127,35,61.53,1,395
20230214,7,8,3424,81,219.58,5,1616
20230215,7,8,4394,144,380.4,16,1519
20230216,7,8,2050,39,106.7,4,699
20230217,7,8,1272,42,143.62,2,423
20230218,7,8,986,24,71.76,1,346
20230219,7,8,2109,70,149.02,10,903
20230220,7,8,4111,105,276.87,14,1743
20230221,7,8,2586,72,147.72,9,1106
20230222,7,8,2203,59,195.23,6,965
20230223,7,8,1992,35,104.25,2,789
20230224,7,8,2607,69,235.26,8,1061
20230225,7,8,2676,73,210.71,5,871
20230226,7,8,2040,66,223.5,6,798
20230227,7,8,1742,60,194.7,6,653
20230228,7,8,4392,90,140.83,8,1990
20230301,7,8,3697,75,245.51,7,1653
20230302,7,8,3172,59,167.27,4,1258
20230303,7,8,1439,28,68.82,3,660
20230304,7,8,2789,87,302.94,8,1160
20230305,7,8,1722,45,119.07,6,752
20230306,7,8,1945,48,106.82,4,847
20230307,7,8,1850,50,150.82,2,680
20230308,7,8,3001,95,186.88,13,1330
20230309,7,8,2017,40,116.09,4,804
20230310,7,8,1944,49,78.27,5,918
20230311,7,8,1959,43,121.79,5,670
20230312,7,8,1870,55,104.04,8,682
20230313,7,8,2194,40,100.55,4,780
20230314,7,8,2570,59,95.14,6,912
20230315,7,8,3718,108,276.32,6,1584
20230316,7,8,2570,51,161.12,2,1109
20230317,7,8,3599,101,316.02,14,1712
20230318,7,8,2779,55,155.48,7,1128
20230319,7,8,806,20,63.04,2,337
20230320,7,8,2019,63,175.14,8,953
20230321,7,8,1817,56,107.84,3,603
20230322,7,8,1129,19,39.55,1,513
20230323,7,8,1392,27,67.86,3,594
20230324,7,8,2503,81,164.19,8,1103
20230325,7,8,1657,43,117.5,3,734
20230326,7,8,754,12,21.24,1,315
20230327,7,8,2825,68,153.31,4,1350
20230328,7,8,3425,68,122.0,4,1515
20230329,7,8,4213,81,282.41,5,1412
20230330,7,8,2066,70,113.72,9,839
20230331,7,8,3709,82,233.92,5,1459
20230401,7,8,1744,48,163.61,4,667
20230402,7,8,1425,46,104.75,4,676
20230403,7,8,2521,74,189.73,10,831
20230404,7,8,2033,52,120.99,2,893
20230405,7,8,2756,83,142.3,9,937
20230406,7,8,3598,122,411.65,11,1298
20230407,7,8,3422,108,292.79,8,1535
20230408,7,8,1176,30,52.07,4,457
20230409,7,8,742,11,19.43,0,259
20230410,7,8,1291,21,59.02,1,524
20230411,7,8,1219,39,64.56,5,443
20230412,7,8,3103,107,330.53,10,1284
20230413,7,8,2340,45,105.41,5,946
20230414,7,8,3815,123,195.59,12,1263
20230415,7,8,962,16,38.0,1,310
20230416,7,8,2029,37,76.49,1,956
20230417,7,8,1796,32,65.19,3,739
20230418,7,8,2972,103,279.1,12,1142
20230419,7,8,3726,127,241.5,17,1455
20230420,7,8,2356,71,206.23,4,1014
20230421,7,8,3949,64,168.42,5,1617
20230422,7,8,2410,72,222.21,5,1055
20230423,7,8,2414,39,69.67,3,940
20230424,7,8,3628,61,97.12,3,1178
20230425,7,8,1513,27,71.92,3,598
20230426,7,8,3262,89,199.05,9,1180
20230427,7,8,3546,106,341.2,12,1515
20230428,7,8,4206,120,290.61,8,1964
20230429,7,8,1043,24,74.28,2,465
20230430,7,8,2195,33,56.09,4,918
20230501,7,8,4277,118,245.83,13,1985
20230502,7,8,2684,73,178.77,4,1176
20230503,7,8,4020,139,298.72,9,1580
20230504,7,8,3268,78,205.29,7,1317
20230505,7,8,3144,93,295.35,4,1340
20230506,7,8,838,13,20.52,0,366
20230507,7,8,1124,27,87.52,1,494
20230508,7,8,3368,55,178.09,5,1473
20230509,7,8,2014,61,158.3,7,922
20230510,7,8,2923,82,268.97,11,1295
20230511,7,8,1108,31,104.19,3,365
20230512,7,8,1158,27,89.91,2,452
20230513,7,8,1089,31,53.15,2,402
20230514,7,8,1645,35,78.9,3,575
20230515,7,8,3603,72,250.29,3,1722
20230516,7,8,3319,104,284.47,12,1284
20230517,7,8,4221,65,123.02,9,1514
20230518,7,8,2678,71,205.4,9,900
20230519,7,8,1721,55,122.13,5,570
20230520,7,8,2207,42,141.56,2,756
20230521,7,8,1000,32,108.85,3,394
20230522,7,8,3093,79,254.94,9,1330
20230523,7,8,2162,62,113.58,5,741
20230524,7,8,1197,28,96.21,2,469
20230525,7,8,2093,35,110.61,3,952
20230526,7,8,1178,24,58.94,3,478
20230527,7,8,1383,41,80.17,4,493
20230528,7,8,1705,52,94.3,3,813
20230529,7,8,4265,135,441.74,17,2028
20230530,7,8,2933,44,144.61,5,1373
20230531,7,8,3062,72,204.64,4,1384
20230601,7,8,2476,77,247.38,11,1175
20230602,7,8,3875,63,203.3,5,1713
20230603,7,8,2179,42,142.03,2,923
20230604,7,8,2610,59,164.13,5,991
